campus_nam,stu_city,stu_lat,stu_long,stu_servic,stu_online
Chiniot_Faisalabad,Chiniot/Faisalabad,3486860591.00000000000,0.00000000000,PTCL,Microsoft Teams
Peshawar,Kasur,31.11786530000,74.44083850000,ufone,Google Meet
Lahore,Lahore,31.45768300000,74.31809487000,Jazz,Google Meet
Islamabad,Quetta,30.17983980000,66.97497310000,Telenor,Zoom
Islamabad,Sargodha,32.04172110000,72.87960910000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.55923890000,73.10988060000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Lahore,3324001866.00000000000,0.00000000000,Storm fibr,Zoom
Islamabad,Islamabad/Rawalpindi,33.66721050000,73.15413740000,Ufone,Google Meet
Chiniot_Faisalabad,Lahore,31.52036960000,74.35874730000,Jazz,Microsoft Teams
Lahore,Lahore,31.53545410000,74.31512880000,Zong,Google Meet
Lahore,Sheikhupura,31.46321060000,74.10344100000,Jazz,Google Meet
Chiniot_Faisalabad,Sahiwal,30.66819980000,73.11135600000,Jazz,Zoom
Chiniot_Faisalabad,Vehari,30.05820850000,72.36134840000,Zong,Microsoft Teams
Peshawar,Toba Tek Singh,31.06850040000,72.61511690000,Ufone,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Telenor,Zoom
Lahore,Lahore,31.58171450000,74.36534530000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,3305466922.00000000000,0.00000000000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.62846165000,72.92388461000,Ufone,Google Meet
Lahore,Karachi,24.93721460000,67.04228100000,ufone,Google Meet
Lahore,Lahore,31.45906420000,74.23040490000,Jazz,Google Meet
Chiniot_Faisalabad,Lahore,31.52036960000,74.35874730000,Zong,Microsoft Teams
Lahore,Lahore,31.43119850000,74.26435820000,Jazz,Google Meet
Lahore,Lahore,3328884048.00000000000,0.00000000000,Wateen,Google Meet
Islamabad,Islamabad/Rawalpindi,33.67466567000,72.99272381000,Ufone,Zoom
Lahore,Lahore,31.43119850000,74.26435820000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.61978604000,73.05649492000,Ufone,Zoom
Lahore,Nankana Sahib,31.44915100000,73.71247900000,Telenor,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.41076098000,73.15338032000,PTCL,Zoom
Karachi,Karachi,24.86073430000,67.00113640000,Zong,Zoom
Karachi,Karachi,24.97287070000,67.06433150000,Telenor,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,3227474951.00000000000,0.00000000000,Taya tel,Microsoft Teams
Islamabad,Gilgit,3155567110.00000000000,0.00000000000,Scom,Zoom
Lahore,Lahore,31.46527420000,74.31562900000,Jazz,Google Meet
Islamabad,Sialkot,3367272972.00000000000,0.00000000000,PTCL,Google Meet
Lahore,Lahore,31.46969300000,74.27284610000,Jazz,Google Meet
Lahore,Lahore,31.56263100000,74.42013600000,Ufone,Google Meet
Lahore,Lahore,31.47258970000,74.32722020000,Jazz,Google Meet
Lahore,Nowshera virkan,31.96295740000,73.97418740000,Telenor,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.44640204000,73.10127854000,Zong,Microsoft Teams
Karachi,Khairpur Mir's,27.52556250000,68.75507330000,Zong,Zoom
Islamabad,Dera Gazi Khan,31.12833850000,70.50864400000,Zong,Zoom
Islamabad,Sialkot,32.40326830000,74.78929510000,Jazz,Microsoft Teams
Lahore,Mian Channu,30.43901840000,72.35521120000,Telenor,Google Meet
Lahore,hafizabad,32.08863981000,73.68157538000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,Jazz,Zoom
Lahore,Lahore,31.53565890000,74.41445620000,Zong,Google Meet
Peshawar,Abbottabad,34.27679990000,73.41036460000,Zong,Google Meet
Peshawar,Peshawar,33.99210240000,71.56324080000,Zong,Google Meet
Karachi,Karachi,24.87905990000,67.18804300000,Telenor,Zoom
Lahore,Lahore,31.55219700000,74.27955240000,PTCL,Google Meet
Lahore,Lahore,31.46969300000,74.27284610000,Ufone,Google Meet
Peshawar,Peshawar,34.01513660000,71.52491540000,Ufone,Google Meet
Lahore,Lahore,31.43219510000,74.35630140000,PTCL,Google Meet
Islamabad,Wah cantt,33.76746749000,72.72473658000,Ufone,Zoom
Lahore,Lahore,31.41636000000,74.18417960000,Storm fiber,Google Meet
Lahore,Lahore,31.57187791000,74.42256084000,PTCL,Google Meet
Lahore,Lahore,31.52342180000,74.28575340000,Jazz,Google Meet
Peshawar,Bahawalpur,29.35435000000,71.69106600000,Telenor,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.40280660000,73.12168330000,Jazz,Microsoft Teams
Lahore,Lahore,31.44486460000,74.27808550000,Zong,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,3247707362.00000000000,0.00000000000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3455251943.00000000000,0.00000000000,PTCL,Zoom
Lahore,Lahore,31.43917440000,74.21059550000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,3335256048.00000000000,0.00000000000,PTCL,Google Meet
Karachi,Karachi,24.88467320000,67.03395320000,Telenor,Zoom
Islamabad,Talagang,32.91719300000,72.40806050000,Ufone,Zoom
Chiniot_Faisalabad,Gujrat,32.57307250000,74.10050440000,Jazz,Zoom
Lahore,Lahore,31.46969300000,74.27284610000,Jazz,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Zong,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.40080622000,73.13093292000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.64618770000,73.04051760000,PTCL,Zoom
Peshawar,Peshawar,34.01513660000,71.52491540000,Ufone,Google Meet
Lahore,Lahore,3014426608.00000000000,0.00000000000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,30.67774430000,73.10457190000,Zong,Zoom
Lahore,Lahore,31.49971894000,74.27776849000,Jazz,Google Meet
Lahore,Lahore,31.46253890000,74.40859290000,Ufone,Google Meet
Lahore,Lahore,31.49765140000,74.42035450000,Jazz,Google Meet
Lahore,Multan,30.19579510000,71.44767190000,Jazz,Google Meet
Lahore,Sahiwal,30.66819980000,73.11135600000,Jazz,Google Meet
Chiniot_Faisalabad,Sargodha,32.06572170000,72.64397830000,PTCL,Zoom
Lahore,Bahawalpur,29.39486780000,71.70515540000,Jazz,Google Meet
Lahore,Lahore,31.44509860000,74.40272940000,Ufone,Google Meet
Lahore,Lahore,31.46936403000,74.26180851000,Ufone,Google Meet
Lahore,Lahore,31.48335970000,74.39686580000,Ufone,Google Meet
Karachi,Karachi,24.95261830000,67.06886300000,Zong,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Islamabad,Chakwal,32.85699770000,72.75109210000,Ufone,Zoom
Islamabad,wah cantt,33.77154110000,72.75109210000,Telenor,Zoom
Lahore,Pakpattan,30.29677950000,73.43164890000,Zong,Google Meet
Lahore,Lahore,31.46492490000,74.37214300000,PTCL,Google Meet
Lahore,Lahore,31.52961950000,74.45549360000,Ufone,Google Meet
Lahore,Lahore,3310407072.00000000000,0.00000000000,Ufone,Google Meet
Lahore,Liaquat Pur,28.93026360000,70.94613510000,Jazz,Google Meet
Lahore,Lahore,3238463064.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Gujrat,32.57162470000,74.08158610000,Jazz,Zoom
Chiniot_Faisalabad,Lahore,31.52036960000,74.35874730000,ufone,Microsoft Teams
Lahore,Lahore,31.52088860000,74.27005210000,Storm Fiber,Google Meet
Lahore,Lahore,0.00000000000,0.00000000000,Stormfiber,Google Meet
Lahore,Lahore,31.52291440000,74.36241290000,Ufone,Google Meet
Lahore,Bahawalpur,29.38824166000,71.72409511000,Jazz,Google Meet
Lahore,Lahore,3002515237.00000000000,0.00000000000,Jazz,Google Meet
Lahore,Lahore,28.41087780000,70.33075466000,Jazz,Google Meet
Lahore,Lahore,31.47113410000,74.31471130000,Jazz,Google Meet
Lahore,Lahore,3096296233.00000000000,0.00000000000,Jazz,Google Meet
Lahore,Lahore,31.46969300000,74.27284610000,Telenor,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56059120000,73.12278970000,Zong,Zoom
Lahore,Khanewal,30.24946270000,72.18529820000,Zong,Google Meet
Peshawar,Charsadda,34.23056820000,71.68848510000,Zong,Google Meet
Peshawar,Islamabad or kashmir,33.92590550000,73.78103340000,Zong,Google Meet
Lahore,Lahore,3084394037.00000000000,0.00000000000,Jazz,Google Meet
Lahore,BahawalNagar,30.00990550000,73.26432900000,Jazz,Google Meet
Lahore,Lahore,31.47913840000,74.29055380000,Zong,Google Meet
Islamabad,Gujranwala,32.13428790000,74.01532310000,PTCL,Google Meet
Lahore,Lahore,31.47445260000,74.35993470000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,32.93278820000,72.86295760000,Telenor,Google Meet
Chiniot_Faisalabad,Kamalia,30.72218210000,72.64468290000,Telenor,Zoom
Lahore,Lahore,31.46351840000,74.31825490000,Ufone,Google Meet
Lahore,Toba Tek Singh,30.97093560000,72.48264740000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,3015679327.00000000000,0.00000000000,Telenor,Zoom
Peshawar,Kohat,33.39292664000,71.53000200000,Telenor,Google Meet
Lahore,Lahore,0.00000000000,0.00000000000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.57601143000,73.13441835000,PTCL,Zoom
Karachi,Karachi,3352431529.00000000000,0.00000000000,Zong,Zoom
Islamabad,Chichawatni,30.51097532000,72.68620224000,Jazz,Google Meet
Lahore,Lahore,3234625538.00000000000,0.00000000000,Jazz,Google Meet
Peshawar,Abbottabad,34.16875020000,73.22149820000,Zong,Google Meet
Lahore,Lahore,31.57264010000,74.44889900000,ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.68636890000,73.03905190000,Jazz,Zoom
Lahore,Lahore,31.45028200000,74.39647030000,PTCL,Google Meet
Peshawar,Islamabad/Rawalpindi,33.65017170000,73.06479850000,Jazz,Google Meet
Islamabad,Tiba sultanpur,29.97745760000,71.88381440000,Telenor,Zoom
Chiniot_Faisalabad,Renala Khurd,30.87598770000,73.59069760000,Zong,Zoom
Lahore,Lahore,31.59108860000,74.43894880000,Telenor,Google Meet
Lahore,Lahore,31.48335970000,74.39686580000,ufone,Google Meet
Peshawar,Peshawar,34.02384240000,71.61170960000,Jazz,Google Meet
Lahore,Gujranwala,32.16669210000,74.19604620000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.71160480000,72.93743110000,Jazz,Google Meet
Lahore,Mianwali,32.26009180000,71.43142060000,Jazz,Google Meet
Chiniot_Faisalabad,Toba Tek Singh,30.97093560000,72.48264740000,Zong,Microsoft Teams
Lahore,Lahore,31.44133480000,74.27874010000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.62754257000,73.11274011000,Zong,Google Meet
Lahore,Hasilpur,29.69016750000,72.66242090000,Jazz,Google Meet
Peshawar,Sambrial,32.47830850000,74.35211140000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.50217870000,73.11163260000,Jazz,Google Meet
Lahore,Lahore,31.46555340000,74.23774120000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.64577487000,73.03722706000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Lahore,31.43119850000,74.26435820000,Zong,Zoom
Lahore,Sahiwal,3334448381.00000000000,0.00000000000,Zong,Google Meet
Karachi,Karachi,24.92089654000,67.05677786000,Telenor,Google Meet
Karachi,Karachi,24.89419920000,67.05390590000,Jazz,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Ufone,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Local internet,Google Meet
Karachi,Karachi,24.99206421000,67.05573126000,Zong,Zoom
Peshawar,Gujranwala,3061217911.00000000000,0.00000000000,Jazz,Google Meet
Lahore,Lahore,3244078143.00000000000,0.00000000000,Jazz,Google Meet
Karachi,Larkana,27.55704980000,68.20276160000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Jazz,Google Meet
Lahore,Kahror pakka,29.64376280000,71.91642170000,Zong,Google Meet
Lahore,Lahore,31.44326180000,74.25974830000,Jazz,Google Meet
Lahore,Multan,30.15745800000,71.52491540000,Jazz,Google Meet
Islamabad,Multan,30.21948905000,71.44387656000,Zong,Microsoft Teams
Lahore,Lahore,31.46527420000,74.31562900000,Zong,Google Meet
Lahore,Lahore,31.44038250000,74.35492680000,Jazz,Google Meet
Peshawar,Village Thatta basou City gujranwala,32.11516680000,73.96726930000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56469070000,73.14971210000,Zong,Google Meet
Peshawar,Jhang,31.42782390000,72.23204555000,Telenor,Google Meet
Lahore,Lahore,31.51479065000,74.29479012000,Ufone,Google Meet
Islamabad,Rahim Yar Khan,3029735899.00000000000,0.00000000000,Zong,Microsoft Teams
Karachi,Karachi,24.93721460000,67.04228100000,Ufone,Google Meet
Islamabad,Chiniot/Faisalabad,31.44302790000,73.04555900000,Jazz,Microsoft Teams
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Islamabad,Lahore,31.52036960000,74.35874730000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,3165837009.00000000000,0.00000000000,PTCL,Zoom
Chiniot_Faisalabad,Multan,30.20078234000,71.51433313000,Zong,Microsoft Teams
Karachi,Karachi,24.86073430000,67.00113640000,Ufone,Google Meet
Islamabad,Gujrat,32.59076030000,74.08792910000,Zong,Zoom
Lahore,Lahore,31.57660760000,74.32172070000,Zong,Google Meet
Peshawar,Peshawar,34.01513660000,71.52491540000,Jazz,Google Meet
Karachi,Karachi,24.96193438000,67.06592390000,Telenor,Google Meet
Karachi,Karachi,3238223853.00000000000,0.00000000000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,3061538612.00000000000,0.00000000000,Zong,Zoom
Islamabad,Rahim Yar Khan,28.42115650000,70.29887440000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,3412709626.00000000000,0.00000000000,PTCL,Zoom
Lahore,"Karor Lalisan, district Laiyyah",31.22724190000,70.95170780000,Zong,Google Meet
Lahore,Faisalabad,31.45036620000,73.13496050000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.74589409000,72.92814335000,Ufone,Microsoft Teams
Lahore,Lahore,31.45990323000,74.41155406000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.72331050000,73.05085820000,Jazz,Zoom
Lahore,Lahore,3234097101.00000000000,0.00000000000,Jazz,Google Meet
Karachi,Karachi,24.92215260000,67.10224144000,Zong,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Karachi,Karachi,24.98194400000,67.05986340000,PTCL,Zoom
Lahore,Lahore,31.46785980000,74.21110080000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.70931151000,72.93543019000,Jazz,Google Meet
Lahore,Lahore,31.35991770000,74.23920840000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.66350940000,73.08406020000,Jazz,Zoom
Chiniot_Faisalabad,Gujranwala,32.17405851000,74.19522362000,ufone,Microsoft Teams
Lahore,Sialkot,32.49565784000,74.50382848000,Zong,Google Meet
Karachi,Karachi,24.91068800000,67.03109730000,Zong,Google Meet
Lahore,Lahore,31.43506580000,74.28321960000,Jazz,Google Meet
Karachi,Karachi,24.94826960000,67.04655870000,Zong,Google Meet
Karachi,Karachi,3491871362.00000000000,0.00000000000,Telenor,Google Meet
Karachi,Karachi,24.82259690000,67.11348270000,Zong,Zoom
Lahore,Lahore,31.42387820000,74.35174220000,Jazz,Google Meet
Peshawar,Multan,30.18625070000,71.42711420000,Telenor,Google Meet
Islamabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Zong,Google Meet
Karachi,Karachi,24.87718180000,67.17641500000,Zong,Zoom
Chiniot_Faisalabad,Mailsi,3041276116.00000000000,0.00000000000,Jazz,Microsoft Teams
Karachi,Karachi,24.86073430000,67.00113640000,Jazz,Zoom
Karachi,Karachi,24.92747290000,67.06412650000,Jazz,Google Meet
Islamabad,Hasilpur,29.69024170000,72.57963310000,PTCL,Google Meet
Lahore,Lahore,31.45978473000,74.26758516000,Jazz,Google Meet
Lahore,Lahore,31.56132590000,74.34513310000,Jazz,Google Meet
Islamabad,Gujranwala,32.15748000000,74.20523300000,PTCL,Zoom
Lahore,Lahore,31.52036960000,74.35874730000,PTCL,Google Meet
Peshawar,Islamabad/Rawalpindi,33.68196930000,73.01241340000,Jazz,Google Meet
Lahore,Lahore,31.48046420000,74.32393420000,Jazz,Google Meet
Islamabad,Fateh Jang,33.56420860000,72.65182550000,Jazz,Zoom
Peshawar,Lahore,31.55949630000,74.40072920000,PTCL,Google Meet
Islamabad,daharki,28.03778550000,69.68103380000,ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.62053250000,73.14086130000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.59483840000,73.13201010000,ufone,Zoom
Peshawar,Peshawar,34.01513660000,71.52491540000,Zong,Google Meet
Lahore,Lahore,31.48046420000,74.32393420000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.50071350000,73.07132360000,Zong,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45251290000,73.08371110000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,0.00000000000,0.00000000000,Zong,Zoom
Lahore,Lahore,31.54460590000,74.42053030000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Ufone,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Telenor,Zoom
Lahore,Sahiwal,30.66819980000,73.11135600000,Jazz,Google Meet
Islamabad,Quetta,30.17983980000,66.97497310000,Zong,Google Meet
Peshawar,Peshawar,34.01701898000,71.47988490000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.54977830000,73.13053490000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,3349553387.00000000000,0.00000000000,Ufone,Microsoft Teams
Islamabad,Multan,30.15745800000,71.52491540000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.56265813000,73.13271482000,PTCL,Microsoft Teams
Chiniot_Faisalabad,Dunya Pur,29.77348100000,71.77200800000,Telenor,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.59592480000,73.07668240000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,3425306994.00000000000,0.00000000000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,3025291771.00000000000,0.00000000000,Jazz,Zoom
Islamabad,Sargodha,32.07084730000,72.68828660000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,Jazz,Zoom
Islamabad,Wah cantt,33.77154110000,72.75109210000,Zong,Zoom
Lahore,Lahore,0.00000000000,0.00000000000,Jazz,Google Meet
Lahore,Lahore,31.56214602000,74.35847079000,Jazz,Google Meet
Islamabad,Muzaffarabad,34.35828730000,73.46116530000,Jazz,Zoom
Lahore,Lahore,31.52036960000,74.35874730000,Stormfibre,Google Classroom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.55046800000,73.11575680000,Ufone,Zoom
Islamabad,Taxila,33.74277990000,72.87222490000,Jazz,Zoom
Lahore,Haroonabad,29.60811460000,73.14676190000,Zong,Skype/whatsap call for MS thesis meeting
Islamabad,Islamabad/Rawalpindi,33.58247060000,73.09217550000,Ufone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3349546502.00000000000,0.00000000000,Ufone,Zoom
Lahore,Lahore,31.57655441000,74.36284435000,PTCL,Google Meet
Islamabad,Chiniot/Faisalabad,31.46469723000,73.18593964000,Ufone,Zoom
Islamabad,Mandibahaudin,32.57416460000,73.48283740000,Telenor,All mentioned above they are using and this is so pathetic.
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,Ufone,Zoom
Islamabad,Islamabad/Rawalpindi,33.52555030000,73.11283130000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45046688000,73.10204724000,Zong,Microsoft Teams
Islamabad,Mirpur Ajk,33.10107540000,73.77132000000,PTCL,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.00122170000,73.15080330000,Jazz,Google Meet
Peshawar,Abbottabad,34.18967460000,73.24852300000,Zong,Google Meet
Chiniot_Faisalabad,Farooka,31.88446390000,72.41693770000,Jazz,Microsoft Teams
Lahore,Bahawalpur,29.35435000000,71.69106600000,Zong,Google Meet
Chiniot_Faisalabad,Sargodha,32.07397870000,72.68606960000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3008946360.00000000000,0.00000000000,PTCL,Google Meet
Islamabad,Rawalpindi,33.61618260000,73.00850870000,Jazz,Zoom
Lahore,Lahore,31.53027033000,74.38429156000,Ufone,Google Meet
Lahore,Lahore,31.48348720000,74.41189100000,i don't use mobile package,Google Meet
Lahore,Karachi,31.52088860000,74.27005210000,PTCL,Google Meet
Karachi,Karachi,24.87859060000,67.02142880000,Ufone,Zoom
Peshawar,Islamabad/Rawalpindi,33.58885590000,71.44292860000,Zong,Google Meet
Islamabad,Lalamusa,32.70309148000,73.95600798000,Telenor,Zoom
Lahore,Lahore,0.00000000000,0.00000000000,Zong,Google Meet
Lahore,Lahore,31.49758120000,74.24007990000,Ufone,Google Meet
Karachi,Karachi,24.93721460000,67.04228100000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,33.77124395000,72.73494227000,PTCL,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.51620331000,73.15797257000,Telenor,Microsoft Teams
Lahore,Islamabad/Rawalpindi,33.60784650000,73.02134140000,Zong,Google Meet
Lahore,Lahore,31.53175290000,74.29452590000,Zong,Google Meet
Lahore,Lahore,31.52036960000,74.35874730000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,3358572954.00000000000,0.00000000000,Ufone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.62597560000,72.92548900000,Telenor,Zoom
Lahore,Lahore,31.48278240000,74.42052570000,Zong,Google Meet
Peshawar,Islamabad/Rawalpindi,3314827676.00000000000,0.00000000000,PTCL,Google Meet
Lahore,Lahore,31.47924840000,74.40859290000,Jazz,Google Meet
